SubCount,Category,LikeCount,LikeCountRounded,LikedOrDisliked,ViewCount,ViewCountRounded
1037581,24,5294,5500,Disliked,973671,97350000
21716,17,1543,1500,Disliked,242295,24250000
7762404,1,28183,28000,Liked,1452680,145250000
422367,23,92809,93000,Liked,3282101,328200000
415027,26,11958,12000,Liked,243113,24300000
4361179,24,16499,16500,Liked,898807,89900000
2987254,22,15613,15500,Liked,323282,32350000
10668424,28,41588,41500,Disliked,2756062,275600000
8615248,26,129863,130000,Disliked,2986752,298700000
7970884,28,36900,37000,Liked,1085467,108550000
1694971,10,208580,208500,Disliked,18645354,1864550000
6311890,27,137402,137500,Liked,3168777,316900000
3324877,28,11673,11500,Liked,473765,47400000
7691723,10,91242,91000,Liked,6872884,687300000
6126662,2,45141,45000,Disliked,2627143,262700000
1313089,22,17097,17000,Disliked,588468,58850000
1777760,24,9036,9000,Disliked,651252,65150000
55450,22,1016,1000,Liked,9534,950000
5962692,23,51704,51500,Disliked,2811023,281100000
2580728,22,9195,9000,Disliked,293147,29300000
1863916,22,102397,102500,Disliked,5902581,590250000
5172621,26,103571,103500,Disliked,2263567,226350000
13024931,23,93363,93500,Disliked,4212726,421250000
2113866,10,83399,83500,Disliked,7430167,743000000
18151448,23,224184,224000,Liked,4361958,436200000
605962,26,14141,14000,Disliked,447857,44800000
1294378,24,2549,2500,Disliked,289770,29000000
10284603,24,213447,213500,Liked,5540874,554100000
566195,24,8044,8000,Disliked,1186803,118700000
907495,27,7050,7000,Disliked,282620,28250000
136944,25,5349,5500,Disliked,887463,88750000
4173427,25,27594,27500,Disliked,1406314,140650000
1544650,22,16388,16500,Disliked,719653,71950000
511747,10,43153,43000,Disliked,7123861,712400000
3039260,10,18008,18000,Liked,954286,95450000
564572,22,3243,3000,Disliked,130815,13100000
7798864,24,28240,28000,Liked,389605,38950000
2553931,24,34755,35000,Liked,748554,74850000
1877616,22,8285,8500,Liked,171918,17200000
2304090,27,22383,22500,Liked,1004011,100400000
217574,24,3710,3500,Disliked,1646939,164700000
812530,17,11251,11500,Liked,285657,28550000
674605,10,101839,102000,Liked,9831308,983150000
8322373,22,20312,20500,Disliked,1603347,160350000
173659,23,45814,46000,Liked,1157890,115800000
240679,10,139298,139500,Liked,6572052,657200000
1131483,10,583020,583000,Disliked,59806403,5980650000
1008191,22,9375,9500,Liked,261186,26100000
476267,22,3024,3000,Liked,56347,5650000
1611796,24,101096,101000,Liked,4852767,485300000
641171,26,6622,6500,Liked,110238,11000000
872321,24,17109,17000,Liked,888275,88850000
723035,10,571444,571500,Disliked,114542948,11454300000
2594692,20,77119,77000,Liked,2458327,245850000
754188,25,8241,8000,Disliked,2721051,272100000
3624613,27,16990,17000,Liked,398006,39800000
26147543,24,76407,76500,Liked,5975076,597500000
2394523,26,22637,22500,Liked,581584,58150000
2129375,24,5434,5500,Liked,321840,32200000
926775,24,245097,245000,Liked,9994841,999500000
77780,23,3642,3500,Liked,75602,7550000
2588937,26,36225,36000,Liked,641638,64150000
633703,22,4180,4000,Disliked,166856,16700000
1424328,24,18901,19000,Disliked,648140,64800000
1848049,10,56256,56500,Liked,2051270,205150000
475728,22,3104,3000,Disliked,67018,6700000
3861011,25,2148,2000,Disliked,523806,52400000
97741,10,9420,9500,Disliked,769053,76900000
1572138,1,448390,448500,Disliked,40489684,4048950000
2309568,27,10699,10500,Disliked,559663,55950000
592235,22,3380,3500,Liked,54694,5450000
7811764,26,64525,64500,Liked,1793538,179350000
3543627,2,39939,40000,Liked,1282419,128250000
3869905,26,182431,182500,Liked,6695259,669550000
463515,24,1177551,1177500,Disliked,46155262,4615550000
2601475,24,758861,759000,Disliked,50692687,5069250000
2722,25,32679,32500,Disliked,5091318,509150000
2174402,23,19040,19000,Disliked,1131211,113100000
14517889,24,15820,16000,Disliked,1647839,164800000
1148334,26,11614,11500,Liked,240866,24100000
2774598,24,107523,107500,Disliked,4836871,483700000
812530,17,20863,21000,Liked,875765,87600000
4098183,24,35183,35000,Liked,504158,50400000
2548694,22,228111,228000,Liked,4101859,410200000
221713,25,22600,22500,Disliked,1532126,153200000
4361179,24,6232,6000,Disliked,483434,48350000
30591,22,22474,22500,Disliked,3874997,387500000
647304,10,83269,83500,Liked,2484030,248400000
479059,26,2584,2500,Disliked,100439,10050000
456144,26,5391,5500,Disliked,261206,26100000
1027979,10,20642,20500,Liked,316485,31650000
1277031,26,3044,3000,Liked,71899,7200000
1729267,19,13784,14000,Disliked,753701,75350000
3155782,25,1297,1500,Disliked,385047,38500000
1840589,26,11010,11000,Liked,265441,26550000
16891771,23,10091,10000,Disliked,1051682,105150000
7092234,20,59769,60000,Liked,1421298,142150000
1880323,26,4358,4500,Liked,151927,15200000
26147544,24,3815,4000,Disliked,418786,41900000
150292,23,25652,25500,Disliked,1367210,136700000
2491932,28,21482,21500,Liked,381752,38200000
762520,24,859,1000,Disliked,181333,18150000
12252067,23,61373,61500,Disliked,3704828,370500000
13877153,24,55000,55000,Liked,1363582,136350000
6986049,10,62758,63000,Liked,1564943,156500000
626525,24,22894,23000,Disliked,753560,75350000
1348137,26,44859,45000,Disliked,3724270,372450000
7561815,24,66936,67000,Liked,1524402,152450000
43692,10,8391,8500,Liked,825651,82550000
841458,10,282652,282500,Disliked,16153704,1615350000
10745977,24,198351,198500,Liked,9343143,934300000
892144,10,333447,333500,Disliked,30424358,3042450000
2681458,22,57923,58000,Liked,1191466,119150000
3470614,10,139907,140000,Disliked,16465032,1646500000
1625389,22,14090,14000,Disliked,583210,58300000
10513617,24,62648,62500,Disliked,2222141,222200000
4898889,22,75525,75500,Liked,1790596,179050000
4170197,23,78970,79000,Liked,1927046,192700000
67758,10,6074,6000,Disliked,455538,45550000
549848,22,2935,3000,Liked,61457,6150000
5418881,24,351249,351000,Disliked,32973494,3297350000
735894,24,3601,3500,Liked,106678,10650000
877471,26,12438,12500,Disliked,375479,37550000
424492,26,4139,4000,Disliked,178366,17850000
3924939,26,75781,76000,Liked,1309300,130950000
9307144,10,35923,36000,Liked,1064196,106400000
261252,1,8766,9000,Disliked,202469,20250000
388076,24,15217,15000,Disliked,284483,28450000
2512014,26,22989,23000,Liked,742372,74250000
8364614,10,1296838,1297000,Liked,49047382,4904750000
3088777,23,84090,84000,Liked,1523994,152400000
3063432,26,42758,43000,Liked,708768,70900000
5102488,22,161403,161500,Liked,4215195,421500000
3381940,26,14008,14000,Liked,611791,61200000
428547,26,13168,13000,Liked,368544,36850000
6281162,28,58694,58500,Liked,2247820,224800000
2524898,24,3171,3000,Disliked,107729,10750000
14636968,10,29195,29000,Liked,298394,29850000
8217382,23,149964,150000,Liked,2733785,273400000
16338380,22,172764,173000,Liked,12136037,1213600000
1842917,24,31265,31500,Liked,374085,37400000
82022,10,8600,8500,Disliked,875293,87550000
1294380,24,607,500,Disliked,112617,11250000
773535,17,38202,38000,Liked,1062486,106250000
97907,24,27668,27500,Liked,1449669,144950000
28188,10,1149,1000,Disliked,112709,11250000
4041688,24,2201,2000,Disliked,247173,24700000
1239695,20,6764,7000,Disliked,302764,30300000
226532,23,12949,13000,Liked,275950,27600000
13404544,24,20787,21000,Disliked,1136622,113650000
2965486,20,62651,62500,Disliked,1555652,155550000
314,1,115,0,Disliked,31287,3150000
3773206,23,24361,24500,Disliked,717424,71750000
8817996,26,45858,46000,Liked,693090,69300000
1933592,26,35256,35500,Disliked,1004136,100400000
3223964,17,2960,3000,Disliked,432789,43300000
3668891,26,12398,12500,Disliked,453659,45350000
1223237,24,4305,4500,Disliked,1884224,188400000
4184656,26,30886,31000,Disliked,842227,84200000
76,22,2267,2500,Disliked,433177,43300000
5945689,24,53323,53500,Disliked,5834594,583450000
1938540,17,53666,53500,Disliked,2545612,254550000
645315,17,23424,23500,Liked,620301,62050000
646309,24,5828,6000,Liked,135673,13550000
315685,22,5186,5000,Liked,102567,10250000
316810,22,1773,2000,Disliked,950311,95050000
2426753,26,15686,15500,Liked,360681,36050000
2239617,20,34943,35000,Disliked,819618,81950000
55682,10,2410,2500,Liked,180793,18100000
1890717,10,313630,313500,Disliked,66922655,6692250000
649807,17,1232,1000,Disliked,145572,14550000
13013,22,427,500,Liked,3689,350000
212,24,3241,3000,Disliked,354544,35450000
2309569,27,5959,6000,Disliked,275472,27550000
1775104,28,6490,6500,Disliked,303997,30400000
170639,17,9456,9500,Liked,607933,60800000
117998,20,1234,1000,Disliked,64121,6400000
24125,22,591,500,Disliked,20653,2050000
771698,24,15538,15500,Liked,347653,34750000
2393424,26,27132,27000,Liked,394053,39400000
5365391,24,113565,113500,Disliked,2283615,228350000
318014,26,18091,18000,Liked,393563,39350000
2548171,10,227543,227500,Liked,7386065,738600000
5939,22,850,1000,Liked,121107,12100000
102651,24,208,0,Disliked,122430,12250000
70992,20,980,1000,Disliked,59829,6000000
367037,20,10845,11000,Liked,197563,19750000
2208270,23,21136,21000,Disliked,464005,46400000
1214,22,44,0,Disliked,9074,900000
5782195,17,4779,5000,Liked,185982,18600000
65199,10,80257,80500,Disliked,16847470,1684750000
1854419,24,6554,6500,Disliked,792331,79250000
0,25,2447,2500,Disliked,687242,68700000
1711471,24,93565,93500,Disliked,2529627,252950000
15347993,22,166203,166000,Disliked,4662350,466250000
846268,17,2494,2500,Liked,44946,4500000
363430,10,20906,21000,Disliked,1765468,176550000
1370217,24,38158,38000,Disliked,7548839,754900000
806297,26,748,500,Disliked,81396,8150000
1765910,1,19464,19500,Disliked,4830855,483100000
4173427,25,14963,15000,Disliked,537336,53750000
5473622,24,93510,93500,Liked,2643201,264300000
192879,2,35946,36000,Disliked,13541654,1354150000
4742278,23,294080,294000,Liked,8596755,859700000
2397762,26,11179,11000,Liked,419059,41900000
776338,10,2470,2500,Liked,30732,3050000
4744744,15,39983,40000,Liked,2482015,248200000
7881783,10,153580,153500,Disliked,8873463,887350000
4849296,22,29948,30000,Disliked,1166720,116650000
422367,23,92809,93000,Liked,3282101,328200000
7762405,1,28183,28000,Liked,1452680,145250000
257382,22,8229,8000,Liked,207829,20800000
10020985,26,34198,34000,Liked,1166227,116600000
112513,27,1944,2000,Disliked,58867,5900000
415027,26,11958,12000,Liked,243113,24300000
4594703,17,4254,4500,Disliked,460269,46050000
3125401,22,18364,18500,Disliked,512791,51300000
7691723,10,91242,91000,Liked,6872884,687300000
10668424,28,41588,41500,Disliked,2756062,275600000
21716,17,1543,1500,Disliked,242295,24250000
1694971,10,208580,208500,Disliked,18645395,1864550000
5962694,23,51704,51500,Disliked,2811023,281100000
1037581,24,5294,5500,Disliked,973671,97350000
5172622,26,103571,103500,Disliked,2263567,226350000
6126667,2,45141,45000,Disliked,2627169,262700000
8615249,26,129863,130000,Disliked,2986752,298700000
2987252,22,15613,15500,Liked,323282,32350000
2113867,10,83399,83500,Disliked,7430167,743000000
1777761,24,9036,9000,Disliked,651252,65150000
566196,24,8044,8000,Disliked,1186803,118700000
907495,27,7050,7000,Disliked,282620,28250000
7970888,28,36900,37000,Liked,1085467,108550000
10284604,24,213448,213500,Liked,5540899,554100000
1313089,22,17097,17000,Disliked,588468,58850000
6311890,27,137401,137500,Liked,3168779,316900000
3324881,28,11673,11500,Liked,473765,47400000
2580727,22,9195,9000,Disliked,293147,29300000
55450,22,1016,1000,Liked,9534,950000
605962,26,14141,14000,Disliked,447857,44800000
511747,10,43153,43000,Disliked,7123861,712400000
3039260,10,18008,18000,Liked,954286,95450000
136944,25,5349,5500,Disliked,887463,88750000
13024932,23,38626,38500,Disliked,1370929,137100000
1544650,22,16388,16500,Disliked,719653,71950000
674607,10,101839,102000,Liked,9831308,983150000
217574,24,3710,3500,Disliked,1646939,164700000
7798864,24,28240,28000,Liked,389605,38950000
564572,22,3243,3000,Disliked,130815,13100000
1131483,10,583020,583000,Disliked,59806437,5980650000
2553931,24,34755,35000,Liked,748554,74850000
173659,23,45814,46000,Liked,1157893,115800000
1877616,22,8285,8500,Liked,171918,17200000
240679,10,139298,139500,Liked,6572057,657200000
1863918,22,102397,102500,Disliked,5902610,590250000
1008191,22,9375,9500,Liked,261186,26100000
1611795,24,101096,101000,Liked,4852767,485300000
18151453,23,224184,224000,Liked,4361958,436200000
723036,10,571449,571500,Disliked,114547053,11454700000
476267,22,3024,3000,Liked,56347,5650000
2304091,27,22383,22500,Liked,1004011,100400000
872324,24,17109,17000,Liked,888276,88850000
641171,26,6622,6500,Liked,110238,11000000
3624616,27,16990,17000,Liked,398009,39800000
1848049,10,56256,56500,Liked,2051270,205150000
2394525,26,22637,22500,Liked,581584,58150000
4041691,24,326795,327000,Liked,18846989,1884700000
4903049,24,70083,70000,Disliked,1814056,181400000
2174402,23,40140,40000,Disliked,3565388,356550000
2952337,1,54364,54500,Disliked,8618527,861850000
14517895,24,120883,121000,Liked,8652578,865250000
221713,25,22600,22500,Disliked,1532126,153200000
463515,24,1177551,1177500,Disliked,46155264,4615550000
14823724,23,512071,512000,Liked,9331739,933150000
562598,27,103839,104000,Disliked,6875221,687500000
13816716,22,277701,277500,Liked,5608929,560900000
2580727,24,11812,12000,Disliked,300744,30050000
5172622,26,58542,58500,Disliked,1368667,136850000
1877616,22,12125,12000,Liked,232339,23250000
592234,22,3153,3000,Liked,91624,9150000
6040980,26,43756,44000,Disliked,1339868,134000000
16891771,23,22506,22500,Liked,1796601,179650000
3893439,26,4965,5000,Disliked,371055,37100000
7762405,1,29266,29500,Liked,1510893,151100000
812529,17,20863,21000,Liked,875765,87600000
2601475,24,758861,759000,Disliked,50692687,5069250000
2722,25,32679,32500,Disliked,5091319,509150000
1116512,28,30747,30500,Disliked,1513196,151300000
4361182,24,6232,6000,Disliked,483434,48350000
2168215,26,7909,8000,Disliked,259907,26000000
1790763,26,11994,12000,Liked,371579,37150000
1018789,24,73272,73500,Disliked,2564648,256450000
6281164,28,77526,77500,Liked,1415491,141550000
2774598,24,107523,107500,Disliked,4836883,483700000
1950804,28,12890,13000,Liked,449186,44900000
7970888,28,27569,27500,Liked,1069230,106900000
3039260,10,75622,75500,Liked,3078847,307900000
9521291,24,24739,24500,Disliked,7513314,751350000
2512014,26,13851,14000,Liked,163911,16400000
479058,26,2584,2500,Disliked,100439,10050000
30591,22,22474,22500,Disliked,3875000,387500000
6126668,2,25205,25000,Disliked,1041900,104200000
4098184,24,35183,35000,Liked,504158,50400000
10785843,10,2558086,2558000,Disliked,338949431,33894950000
36787,10,15561,15500,Disliked,970092,97000000
1842148,28,9737,9500,Liked,485386,48550000
4184544,10,107987,108000,Disliked,11186077,1118600000
2548696,22,228112,228000,Liked,4101859,410200000
1214201,22,8014,8000,Liked,253041,25300000
796625,1,18710,18500,Liked,315580,31550000
1027980,10,20642,20500,Liked,316485,31650000
1148334,26,11614,11500,Liked,240866,24100000
3522950,10,579072,579000,Disliked,46598862,4659900000
26147552,24,3815,4000,Disliked,418786,41900000
6572737,22,358318,358500,Liked,2825944,282600000
2757465,1,67804,68000,Liked,2231849,223200000
647304,10,83269,83500,Liked,2484030,248400000
1765433,24,19039,19000,Disliked,923102,92300000
864447,23,13798,14000,Liked,237256,23750000
3155784,25,1297,1500,Disliked,385047,38500000
7092235,20,59769,60000,Liked,1421298,142150000
2491932,28,21482,21500,Liked,381752,38200000
13024933,23,35433,35500,Disliked,878127,87800000
762521,24,859,1000,Disliked,181333,18150000
235413,23,8304,8500,Liked,317140,31700000
3870702,26,161659,161500,Disliked,5402932,540300000
1277031,26,3044,3000,Liked,71899,7200000
13877155,24,55000,55000,Liked,1363582,136350000
43692,10,8391,8500,Liked,825652,82550000
2059608,10,20132,20000,Disliked,1450859,145100000
57887,24,268901,269000,Liked,5737140,573700000
12252071,23,61373,61500,Disliked,3704828,370500000
1978771,22,17888,18000,Liked,252717,25250000
48040,10,1880,2000,Liked,69166,6900000
841458,10,282652,282500,Disliked,16153704,1615350000
1348137,26,44859,45000,Disliked,3724270,372450000
10745978,24,198351,198500,Liked,9343152,934300000
626525,24,22894,23000,Disliked,753560,75350000
1911732,26,13330,13500,Disliked,281722,28150000
7807716,10,23362,23500,Liked,241959,24200000
7561815,24,66936,67000,Liked,1524402,152450000
8174,22,368,500,Liked,16327,1650000
8322374,17,7158,7000,Disliked,304456,30450000
67758,10,6074,6000,Disliked,455538,45550000
540115,10,7058,7000,Disliked,554017,55400000
3470615,10,139907,140000,Disliked,16465032,1646500000
71877,10,149180,149000,Liked,5966721,596650000
2681462,22,57923,58000,Liked,1191467,119150000
1625390,22,14090,14000,Disliked,583215,58300000
10513622,24,62648,62500,Disliked,2222141,222200000
231584,10,1766,2000,Liked,67726,6750000
4170199,23,78970,79000,Liked,1927046,192700000
4898889,22,75525,75500,Liked,1790596,179050000
549848,22,2935,3000,Liked,61457,6150000
877471,26,12438,12500,Disliked,375479,37550000
3924939,26,75781,76000,Liked,1309300,130950000
3381942,26,14008,14000,Liked,611791,61200000
